Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-08-01,45.653,45.825,45.212,45.411,1604900,0.0,0.0
2018-08-02,45.169,45.67,44.988,45.566,1505000,0.0,0.0
2018-08-03,45.445,45.635,45.091,45.566,1596800,0.0,0.0
2018-08-06,45.584,45.584,45.238,45.514,944100,0.0,0.0
2018-08-07,45.549,45.834,45.523,45.653,1676700,0.0,0.0
2018-08-08,45.627,45.748,45.273,45.316,2233900,0.0,0.0
2018-08-09,45.29,45.445,45.014,45.083,1263300,0.0,0.0
2018-08-10,44.763,44.763,44.34,44.634,1275200,0.0,0.0
2018-08-13,44.72,44.737,44.331,44.409,2058100,0.0,0.0
2018-08-14,44.409,44.478,44.072,44.081,1576600,0.0,0.0
2018-08-15,43.943,44.21,43.753,44.038,1472500,0.0,0.0
2018-08-16,44.245,44.988,44.236,44.651,2144800,0.0,0.0
2018-08-17,44.539,45.074,44.444,44.875,1149800,0.0,0.0
2018-08-20,44.927,45.221,44.849,44.893,1090000,0.0,0.0
2018-08-21,44.815,45.428,44.806,45.204,1422700,0.0,0.0
2018-08-22,44.055,44.539,43.2,43.321,9037200,0.0,0.0
2018-08-23,43.226,43.398,43.027,43.096,3685100,0.0,0.0
2018-08-24,43.286,43.493,43.139,43.183,3030000,0.0,0.0
2018-08-27,43.312,44.271,43.252,44.046,5053300,0.0,0.0
2018-08-28,44.219,44.521,43.873,43.96,3239700,0.0,0.0
2018-08-29,43.934,43.986,43.563,43.822,2679300,0.0,0.0
2018-08-30,43.865,43.891,43.485,43.614,1843800,0.0,0.0
2018-08-31,43.571,43.788,43.458,43.762,1662000,0.3,0.0
2018-09-04,43.779,43.971,43.536,43.823,3206700,0.0,0.0
2018-09-05,43.719,43.936,43.449,43.484,3537400,0.0,0.0
2018-09-06,43.614,43.727,43.31,43.336,2517700,0.0,0.0
2018-09-07,43.345,43.406,42.772,43.084,2996500,0.0,0.0
2018-09-10,43.423,43.423,42.859,42.902,2351300,0.0,0.0
2018-09-11,42.754,43.197,42.589,42.815,2855300,0.0,0.0
2018-09-12,42.754,42.824,42.389,42.528,1937000,0.0,0.0
2018-09-13,42.78,42.989,42.598,42.885,2022200,0.0,0.0
2018-09-14,42.711,43.328,42.711,43.302,1820600,0.0,0.0
2018-09-17,43.467,43.545,43.128,43.189,1253000,0.0,0.0
2018-09-18,43.223,43.684,43.119,43.528,1613700,0.0,0.0
2018-09-19,43.701,44.214,43.693,43.945,2283000,0.0,0.0
2018-09-20,44.118,44.579,43.701,44.101,3133300,0.0,0.0
2018-09-21,43.962,44.283,43.806,44.24,4039300,0.0,0.0
2018-09-24,44.648,45.178,43.84,43.945,2778900,0.0,0.0
2018-09-25,43.997,44.031,43.571,43.588,2065000,0.0,0.0
2018-09-26,43.71,43.753,43.119,43.232,2696100,0.0,0.0
2018-09-27,43.197,43.467,43.015,43.119,1751700,0.0,0.0
2018-09-28,42.937,43.554,42.702,43.406,2347300,0.0,0.0
2018-10-01,43.51,43.675,42.867,42.928,2683400,0.0,0.0
2018-10-02,42.885,43.215,42.737,42.998,1939800,0.0,0.0
2018-10-03,43.232,43.31,42.711,42.746,2586800,0.0,0.0
2018-10-04,42.693,43.25,42.693,43.084,2323000,0.0,0.0
2018-10-05,43.006,43.397,42.841,43.102,1637100,0.0,0.0
2018-10-08,42.963,43.823,42.963,43.51,1676400,0.0,0.0
2018-10-09,43.927,44.362,43.554,43.997,2681600,0.0,0.0
2018-10-10,43.554,43.901,42.285,42.294,2662400,0.0,0.0
2018-10-11,42.224,42.294,40.608,40.678,3400300,0.0,0.0
2018-10-12,41.13,41.364,39.931,40.652,3749600,0.0,0.0
2018-10-15,40.608,40.973,40.348,40.348,2478600,0.0,0.0
2018-10-16,40.582,40.669,40.157,40.495,1860300,0.0,0.0
2018-10-17,40.452,41.017,40.174,40.626,2046900,0.0,0.0
2018-10-18,40.565,41.025,40.13,40.426,2928100,0.0,0.0
2018-10-19,40.104,41.008,40.0,40.521,2450300,0.0,0.0
2018-10-22,40.634,40.678,39.913,39.913,1797000,0.0,0.0
2018-10-23,39.314,40.087,39.114,39.974,3612000,0.0,0.0
2018-10-24,39.835,39.852,38.932,39.01,3957700,0.0,0.0
2018-10-25,39.383,39.852,39.044,39.566,3355400,0.0,0.0
2018-10-26,39.097,40.443,37.628,39.192,8191200,0.0,0.0
2018-10-29,39.731,40.122,38.428,38.714,3591800,0.0,0.0
2018-10-30,38.888,39.279,38.254,39.218,2799800,0.0,0.0
2018-10-31,39.635,40.278,39.314,39.461,3883400,0.0,0.0
2018-11-01,39.696,39.922,39.6,39.792,2313200,0.0,0.0
2018-11-02,40.165,40.348,38.827,39.001,4943600,0.0,0.0
2018-11-05,39.157,39.818,39.157,39.522,2457500,0.0,0.0
2018-11-06,39.444,40.209,39.375,40.087,2675700,0.0,0.0
2018-11-07,40.235,40.852,39.783,40.782,2462400,0.0,0.0
2018-11-08,40.634,41.034,40.13,40.365,2427100,0.0,0.0
2018-11-09,40.287,40.687,40.157,40.478,2099200,0.0,0.0
2018-11-12,40.417,40.53,39.496,39.54,2256800,0.0,0.0
2018-11-13,39.557,40.104,39.27,39.375,2316700,0.0,0.0
2018-11-14,39.505,39.522,38.011,38.289,3798200,0.0,0.0
2018-11-15,37.872,38.323,37.637,38.21,2857200,0.0,0.0
2018-11-16,37.924,38.184,37.715,38.097,5793100,0.0,0.0
2018-11-19,38.028,38.141,37.724,38.08,3176500,0.0,0.0
2018-11-20,37.889,38.575,37.759,38.289,4390500,0.0,0.0
2018-11-21,38.341,38.949,38.089,38.532,3275300,0.0,0.0
2018-11-23,38.193,38.627,37.984,38.315,816000,0.0,0.0
2018-11-26,38.758,39.131,38.584,38.923,1915400,0.0,0.0
2018-11-27,38.671,38.836,38.202,38.332,1780300,0.0,0.0
2018-11-28,38.358,39.027,38.254,39.018,2215900,0.0,0.0
2018-11-29,38.766,39.036,38.471,38.471,1663000,0.0,0.0
2018-11-30,38.314,38.768,38.252,38.655,2516700,0.3,0.0
2018-12-03,38.952,39.136,38.051,38.279,2361300,0.0,0.0
2018-12-04,38.471,38.725,37.378,37.456,3114700,0.0,0.0
2018-12-06,37.124,37.22,35.978,37.045,5102700,0.0,0.0
2018-12-07,36.966,37.526,36.284,36.415,3036100,0.0,0.0
2018-12-10,36.389,36.555,35.506,36.363,3324800,0.0,0.0
2018-12-11,36.853,37.133,35.899,36.162,4505000,0.0,0.0
2018-12-12,36.652,36.993,36.188,36.205,3146500,0.0,0.0
2018-12-13,36.223,36.477,35.751,36.144,3044100,0.0,0.0
2018-12-14,35.943,36.24,35.759,36.1,3891700,0.0,0.0
2018-12-17,36.022,37.115,35.847,36.555,5710300,0.0,0.0
2018-12-18,36.774,37.544,36.739,36.984,3723000,0.0,0.0
2018-12-19,36.993,38.121,36.993,37.325,5088700,0.0,0.0
2018-12-20,37.019,37.693,36.914,37.176,5099300,0.0,0.0
2018-12-21,37.098,38.2,36.8,36.905,5561900,0.0,0.0
2018-12-24,36.695,36.73,35.646,35.654,1670800,0.0,0.0
2018-12-26,35.716,37.57,35.462,37.483,3638600,0.0,0.0
2018-12-27,36.923,38.375,36.477,38.375,3330800,0.0,0.0
2018-12-28,38.62,38.856,38.069,38.287,2774400,0.0,0.0
2018-12-31,38.506,38.882,38.217,38.882,2232100,0.0,0.0
2019-01-02,38.112,38.217,37.561,37.981,3725600,0.0,0.0
2019-01-03,37.789,38.042,37.413,37.456,3542600,0.0,0.0
2019-01-04,38.025,38.663,37.937,38.611,3178300,0.0,0.0
2019-01-07,38.445,38.873,38.279,38.471,1874500,0.0,0.0
2019-01-08,38.663,38.742,37.544,37.955,3085800,0.0,0.0
2019-01-09,37.876,38.384,37.867,38.287,1998700,0.0,0.0
2019-01-10,38.252,38.812,38.226,38.681,2674000,0.0,0.0
2019-01-11,38.48,39.013,38.427,38.891,2053800,0.0,0.0
2019-01-14,38.559,39.206,38.532,38.952,1899200,0.0,0.0
2019-01-15,39.013,39.293,38.733,39.267,1735200,0.0,0.0
2019-01-16,39.564,39.853,39.197,39.652,2288400,0.0,0.0
2019-01-17,39.468,40.448,39.468,40.334,2515000,0.0,0.0
2019-01-18,40.562,40.929,40.378,40.833,3202600,0.0,0.0
2019-01-22,40.649,41.008,40.247,40.422,2312800,0.0,0.0
2019-01-23,40.509,40.71,40.107,40.675,1632000,0.0,0.0
2019-01-24,40.588,40.955,40.535,40.824,2159800,0.0,0.0
2019-01-25,41.06,41.436,40.859,40.903,2220000,0.0,0.0
2019-01-28,40.667,40.929,40.229,40.815,1575300,0.0,0.0
2019-01-29,40.684,40.947,40.159,40.317,2173300,0.0,0.0
2019-01-30,40.369,40.955,40.221,40.789,1638300,0.0,0.0
2019-01-31,40.544,41.113,40.457,41.043,2902100,0.0,0.0
2019-02-01,41.209,41.244,40.824,41.13,2191400,0.0,0.0
2019-02-04,41.331,41.34,40.885,41.253,2480000,0.0,0.0
2019-02-05,41.296,42.434,40.177,42.276,4050000,0.0,0.0
2019-02-06,42.127,42.661,41.778,41.909,2644600,0.0,0.0
2019-02-07,41.673,42.425,41.664,42.162,2279800,0.0,0.0
2019-02-08,41.795,42.04,41.244,41.891,2208200,0.0,0.0
2019-02-11,41.891,42.224,41.401,42.197,2863200,0.0,0.0
2019-02-12,42.477,42.827,42.302,42.652,1980100,0.0,0.0
2019-02-13,42.792,43.177,42.547,42.635,1946000,0.0,0.0
2019-02-14,42.311,42.504,41.795,42.197,2442300,0.0,0.0
2019-02-15,42.617,42.757,42.486,42.626,2276400,0.0,0.0
2019-02-19,42.547,43.02,42.355,42.967,2457000,0.0,0.0
2019-02-20,43.011,43.212,42.801,42.923,2786300,0.0,0.0
2019-02-21,43.037,43.16,42.504,42.714,2371600,0.0,0.0
2019-02-22,42.757,42.923,42.556,42.766,1529500,0.0,0.0
2019-02-25,43.02,43.291,42.871,43.011,1683400,0.0,0.0
2019-02-26,42.932,43.326,42.827,42.871,1554000,0.0,0.0
2019-02-27,42.74,43.002,42.661,42.932,1278700,0.0,0.0
2019-02-28,42.941,43.221,42.783,43.177,2475200,0.0,0.0
2019-03-01,43.512,43.767,43.186,43.476,1601300,0.3,0.0
2019-03-04,43.529,43.723,42.94,43.195,2447800,0.0,0.0
2019-03-05,43.168,43.353,42.763,43.054,1310200,0.0,0.0
2019-03-06,43.116,43.221,42.623,42.667,1500600,0.0,0.0
2019-03-07,42.579,42.579,42.086,42.279,2748500,0.0,0.0
2019-03-08,41.963,42.376,41.804,42.341,1455300,0.0,0.0
2019-03-11,42.482,42.543,42.227,42.42,3183200,0.0,0.0
2019-03-12,42.57,42.86,42.526,42.623,1465200,0.0,0.0
2019-03-13,42.781,43.063,42.684,42.772,1562800,0.0,0.0
2019-03-14,42.825,43.028,42.702,42.957,1375800,0.0,0.0
2019-03-15,42.904,43.309,42.851,42.966,3855800,0.0,0.0
2019-03-18,43.116,43.503,43.045,43.424,1489100,0.0,0.0
2019-03-19,43.52,43.82,43.116,43.309,3717300,0.0,0.0
2019-03-20,43.186,43.3,42.367,42.447,2099000,0.0,0.0
2019-03-21,42.297,43.212,42.253,43.08,1921500,0.0,0.0
2019-03-22,42.763,43.124,42.499,42.711,2181200,0.0,0.0
2019-03-25,42.781,43.098,42.57,42.605,2425300,0.0,0.0
2019-03-26,42.79,43.221,42.79,43.204,2122000,0.0,0.0
2019-03-27,43.212,43.556,43.151,43.318,1897000,0.0,0.0
2019-03-28,43.415,43.635,43.054,43.441,1737000,0.0,0.0
2019-03-29,43.776,43.811,43.441,43.758,1881700,0.0,0.0
2019-04-01,43.952,44.295,43.784,43.881,2376100,0.0,0.0
2019-04-02,43.89,43.996,43.494,43.573,1605800,0.0,0.0
2019-04-03,43.89,43.934,43.318,43.758,3282700,0.0,0.0
2019-04-04,43.811,44.128,43.635,44.004,1878400,0.0,0.0
2019-04-05,44.004,44.163,43.837,43.943,1460400,0.0,0.0
2019-04-08,43.943,44.022,43.679,43.908,1544200,0.0,0.0
2019-04-09,43.837,43.864,43.573,43.732,1187100,0.0,0.0
2019-04-10,43.705,44.048,43.547,43.987,1425400,0.0,0.0
2019-04-11,44.198,44.568,44.04,44.506,1378400,0.0,0.0
2019-04-12,44.867,45.087,44.691,44.946,1320000,0.0,0.0
2019-04-15,44.937,45.034,44.55,44.664,848500,0.0,0.0
2019-04-16,44.84,45.263,44.7,45.254,1150800,0.0,0.0
2019-04-17,45.369,45.369,44.392,44.515,1867500,0.0,0.0
2019-04-18,44.427,45.281,44.409,44.832,1753600,0.0,0.0
2019-04-22,44.656,44.805,44.471,44.788,898700,0.0,0.0
2019-04-23,44.761,45.157,44.647,44.981,1411300,0.0,0.0
2019-04-24,44.99,45.518,44.585,45.096,1733100,0.0,0.0
2019-04-25,44.893,45.025,44.497,44.858,1266100,0.0,0.0
2019-04-26,44.99,45.413,44.823,45.377,1313900,0.0,0.0
2019-04-29,45.457,45.888,45.413,45.562,2060500,0.0,0.0
2019-04-30,45.58,46.037,45.307,46.037,2534600,0.0,0.0
2019-05-01,45.941,46.108,45.201,45.237,2813300,0.0,0.0
2019-05-02,45.712,46.169,44.515,45.888,3576800,0.0,0.0
2019-05-03,45.985,46.53,45.87,46.398,1878000,0.0,0.0
2019-05-06,45.809,46.425,45.562,46.249,1722100,0.0,0.0
2019-05-07,46.125,46.372,45.721,46.029,2821600,0.0,0.0
2019-05-08,45.932,46.768,45.879,46.213,2112000,0.0,0.0
2019-05-09,45.835,46.398,45.791,46.213,1625900,0.0,0.0
2019-05-10,46.002,46.777,45.809,46.653,2742500,0.0,0.0
2019-05-13,46.152,46.301,45.492,45.729,1644700,0.0,0.0
2019-05-14,45.958,46.706,45.861,46.398,2068500,0.0,0.0
2019-05-15,46.117,46.9,46.037,46.592,1922700,0.0,0.0
2019-05-16,46.733,47.419,46.653,47.173,2060600,0.0,0.0
2019-05-17,46.75,47.613,46.75,47.155,2419000,0.0,0.0
2019-05-20,47.129,47.34,46.574,46.768,1913700,0.0,0.0
2019-05-21,47.111,47.428,47.05,47.199,2014500,0.0,0.0
2019-05-22,47.199,47.771,47.19,47.71,2929300,0.0,0.0
2019-05-23,47.375,47.454,46.627,46.926,2095600,0.0,0.0
2019-05-24,47.006,47.27,46.609,46.856,2484200,0.0,0.0
2019-05-28,46.777,46.97,46.055,46.169,6276500,0.0,0.0
2019-05-29,46.645,46.821,46.187,46.812,2804800,0.0,0.0
2019-05-30,46.926,47.217,46.46,46.706,1658300,0.0,0.0
2019-05-31,46.423,46.68,46.087,46.609,2216000,0.3,0.0
2019-06-03,46.494,47.344,46.45,47.29,2436100,0.0,0.0
2019-06-04,47.786,47.813,47.344,47.706,2882700,0.0,0.0
2019-06-05,47.706,48.636,47.706,48.636,2239200,0.0,0.0
2019-06-06,48.627,48.848,48.459,48.671,1646500,0.0,0.0
2019-06-07,48.715,49.052,48.636,48.653,1311700,0.0,0.0
2019-06-10,48.919,48.972,48.388,48.53,1308100,0.0,0.0
2019-06-11,48.68,48.777,48.176,48.406,1819700,0.0,0.0
2019-06-12,48.406,48.698,48.105,48.37,1578400,0.0,0.0
2019-06-13,48.459,48.565,47.945,48.246,1649500,0.0,0.0
2019-06-14,48.255,48.804,48.167,48.636,1606200,0.0,0.0
2019-06-17,48.715,48.715,48.193,48.264,1259500,0.0,0.0
2019-06-18,48.22,48.698,48.167,48.662,2420000,0.0,0.0
2019-06-19,48.724,49.025,48.627,48.901,1426100,0.0,0.0
2019-06-20,49.078,49.264,48.583,49.238,2114400,0.0,0.0
2019-06-21,49.158,49.388,48.999,49.317,4135300,0.0,0.0
2019-06-24,49.264,49.654,49.123,49.291,2002400,0.0,0.0
2019-06-25,49.202,49.84,49.202,49.592,2678900,0.0,0.0
2019-06-26,49.68,49.68,48.45,48.574,2161500,0.0,0.0
2019-06-27,48.574,49.087,48.335,49.034,2245500,0.0,0.0
2019-06-28,49.335,49.503,49.061,49.317,3479900,0.0,0.0
2019-07-01,49.547,49.556,48.884,49.468,2344800,0.0,0.0
2019-07-02,49.565,49.884,49.362,49.813,1854300,0.0,0.0
2019-07-03,49.955,50.654,49.884,50.592,1059900,0.0,0.0
2019-07-05,50.601,50.61,50.132,50.406,1181700,0.0,0.0
2019-07-08,50.211,50.636,50.167,50.548,1850300,0.0,0.0
2019-07-09,50.548,50.618,50.22,50.521,1934300,0.0,0.0
2019-07-10,50.548,50.787,50.176,50.601,1695100,0.0,0.0
2019-07-11,50.689,50.751,49.99,50.326,1582800,0.0,0.0
2019-07-12,50.512,50.928,50.362,50.884,1995600,0.0,0.0
2019-07-15,51.052,51.141,50.848,51.087,1464800,0.0,0.0
2019-07-16,51.229,51.503,51.141,51.38,2292700,0.0,0.0
2019-07-17,51.291,51.406,50.875,51.034,1800800,0.0,0.0
2019-07-18,51.079,51.433,51.026,51.247,1728400,0.0,0.0
2019-07-19,51.53,51.53,50.539,50.548,1962100,0.0,0.0
2019-07-22,50.53,50.884,50.424,50.486,1197800,0.0,0.0
2019-07-23,50.468,50.663,49.963,50.362,1730100,0.0,0.0
2019-07-24,50.326,50.946,50.229,50.919,1625400,0.0,0.0
2019-07-25,50.955,51.158,50.698,51.008,1619300,0.0,0.0
2019-07-26,51.008,51.459,50.875,51.459,1519100,0.0,0.0
2019-07-29,51.406,51.548,50.866,51.114,1916900,0.0,0.0
2019-07-30,50.849,51.176,50.663,51.132,1489500,0.0,0.0
2019-07-31,51.114,51.397,50.618,51.008,2214300,0.0,0.0
2019-08-01,50.981,51.273,49.76,50.362,3023200,0.0,0.0
2019-08-02,51.158,51.778,50.078,50.875,3463900,0.0,0.0
2019-08-05,50.618,50.937,49.609,50.061,2953600,0.0,0.0
2019-08-06,50.008,51.034,49.733,50.999,2002000,0.0,0.0
2019-08-07,50.486,51.68,50.017,51.344,1947700,0.0,0.0
2019-08-08,51.68,52.141,51.486,51.955,2107800,0.0,0.0
2019-08-09,51.999,52.256,51.689,51.866,1402200,0.0,0.0
2019-08-12,51.645,51.937,51.203,51.309,1642800,0.0,0.0
2019-08-13,51.256,52.371,51.229,52.132,1533000,0.0,0.0
2019-08-14,51.503,51.902,50.486,50.671,2008100,0.0,0.0
2019-08-15,50.813,51.38,50.61,51.238,1461300,0.0,0.0
2019-08-16,51.433,51.911,51.318,51.751,1768900,0.0,0.0
2019-08-19,52.22,52.451,52.008,52.327,1258400,0.0,0.0
2019-08-20,52.123,52.486,51.787,51.813,1634600,0.0,0.0
2019-08-21,51.973,52.176,51.734,52.114,1436900,0.0,0.0
2019-08-22,52.389,52.822,52.229,52.645,1200600,0.0,0.0
2019-08-23,52.539,52.937,51.211,51.424,1856600,0.0,0.0
2019-08-26,51.61,51.866,51.3,51.84,1086800,0.0,0.0
2019-08-27,52.079,52.309,51.574,51.822,1677000,0.0,0.0
2019-08-28,51.601,51.955,51.362,51.698,1225800,0.0,0.0
2019-08-29,52.088,52.123,51.53,51.919,2438400,0.0,0.0
2019-08-30,52.266,52.266,51.653,51.848,1843400,0.3,0.0
2019-09-03,51.733,52.391,51.599,52.355,1794100,0.0,0.0
2019-09-04,52.711,53.165,52.258,53.12,1877000,0.0,0.0
2019-09-05,53.61,53.788,53.156,53.37,2182200,0.0,0.0
2019-09-06,53.414,54.064,53.37,53.663,1889800,0.0,0.0
2019-09-09,53.983,53.983,53.254,53.645,1843300,0.0,0.0
2019-09-10,53.53,53.548,52.604,52.756,2259300,0.0,0.0
2019-09-11,52.729,52.8,52.124,52.524,1537900,0.0,0.0
2019-09-12,52.756,53.423,52.444,53.316,1815800,0.0,0.0
2019-09-13,53.414,53.832,53.103,53.663,1897300,0.0,0.0
2019-09-16,53.432,53.583,53.049,53.405,877800,0.0,0.0
2019-09-17,53.334,54.046,53.156,54.028,1543200,0.0,0.0
2019-09-18,54.01,54.117,53.672,54.108,1396000,0.0,0.0
2019-09-19,54.072,54.473,53.894,53.948,1279000,0.0,0.0
2019-09-20,54.081,54.215,53.539,53.77,2340000,0.0,0.0
2019-09-23,53.601,53.832,53.503,53.548,1558800,0.0,0.0
2019-09-24,53.681,54.072,53.512,53.868,2289100,0.0,0.0
2019-09-25,53.859,54.028,53.53,53.69,1792500,0.0,0.0
2019-09-26,53.823,54.108,53.539,53.921,1480800,0.0,0.0
2019-09-27,54.09,54.09,53.467,53.779,1464600,0.0,0.0
2019-09-30,53.903,54.028,53.619,53.921,1689000,0.0,0.0
2019-10-01,54.055,54.072,52.871,52.889,1416500,0.0,0.0
2019-10-02,52.604,52.667,51.475,51.661,2067400,0.0,0.0
2019-10-03,51.528,51.83,51.074,51.786,1659200,0.0,0.0
2019-10-04,51.822,53.014,51.759,52.943,1274400,0.0,0.0
2019-10-07,52.862,52.96,52.427,52.435,1340700,0.0,0.0
2019-10-08,52.106,52.106,51.43,51.439,2360200,0.0,0.0
2019-10-09,51.75,51.928,51.35,51.67,1389600,0.0,0.0
2019-10-10,51.759,52.284,51.759,51.919,1354900,0.0,0.0
2019-10-11,52.444,52.782,52.124,52.169,2026300,0.0,0.0
2019-10-14,52.169,52.72,52.097,52.64,1525600,0.0,0.0
2019-10-15,52.72,53.138,52.693,52.925,1580600,0.0,0.0
2019-10-16,52.782,52.854,51.982,52.4,2284000,0.0,0.0
2019-10-17,52.791,52.8,51.875,52.16,2592200,0.0,0.0
2019-10-18,52.302,52.782,51.884,52.489,2292200,0.0,0.0
2019-10-21,52.969,53.183,52.676,53.165,1237700,0.0,0.0
2019-10-22,52.72,52.898,51.003,51.154,2923100,0.0,0.0
2019-10-23,51.234,51.564,51.119,51.484,1817200,0.0,0.0
2019-10-24,51.679,51.795,50.976,51.145,1423600,0.0,0.0
2019-10-25,51.154,51.19,50.389,50.532,1770900,0.0,0.0
2019-10-28,50.674,50.763,50.211,50.229,2409100,0.0,0.0
2019-10-29,50.318,50.887,50.149,50.541,2289500,0.0,0.0
2019-10-30,50.532,50.896,50.202,50.656,1663500,0.0,0.0
2019-10-31,50.585,50.781,50.185,50.781,1654100,0.0,0.0
2019-11-01,50.985,51.234,50.763,51.172,1475100,0.0,0.0
2019-11-04,51.332,51.573,50.976,51.181,2523000,0.0,0.0
2019-11-05,52.782,54.464,52.693,53.725,5432200,0.0,0.0
2019-11-06,53.708,54.357,52.969,54.339,2757400,0.0,0.0
2019-11-07,54.393,54.829,54.144,54.268,2051300,0.0,0.0
2019-11-08,54.25,54.419,53.948,54.348,2338300,0.0,0.0
2019-11-11,54.055,54.935,54.001,54.579,1714600,0.0,0.0
2019-11-12,54.571,54.891,54.357,54.846,1781300,0.0,0.0
2019-11-13,54.571,54.909,54.384,54.704,1429400,0.0,0.0
2019-11-14,54.722,54.909,54.517,54.82,1205500,0.0,0.0
2019-11-15,55.078,55.22,54.882,55.158,2519500,0.0,0.0
2019-11-18,54.998,55.211,54.953,55.184,1478800,0.0,0.0
2019-11-19,55.095,55.603,55.087,55.291,1848700,0.0,0.0
2019-11-20,55.14,55.202,54.695,55.069,1624300,0.0,0.0
2019-11-21,55.078,55.113,54.597,54.829,1390300,0.0,0.0
2019-11-22,54.873,55.095,54.624,54.793,1307400,0.0,0.0
2019-11-25,54.918,55.229,54.918,55.024,1315300,0.0,0.0
2019-11-26,55.158,55.692,54.962,55.683,4414200,0.0,0.0
2019-11-27,55.754,55.825,55.38,55.62,1584200,0.0,0.0
2019-11-29,55.567,55.746,55.191,55.299,903900,0.3,0.0
2019-12-02,55.397,55.486,54.905,54.932,1489700,0.0,0.0
2019-12-03,54.61,54.637,53.85,53.904,2121900,0.0,0.0
2019-12-04,53.698,54.682,53.698,54.351,1377200,0.0,0.0
2019-12-05,53.904,54.405,53.904,54.101,1603900,0.0,0.0
2019-12-06,54.458,54.664,54.208,54.387,1758600,0.0,0.0
2019-12-09,54.378,54.726,54.199,54.566,1577600,0.0,0.0
2019-12-10,54.601,54.852,54.423,54.682,1365500,0.0,0.0
2019-12-11,54.61,54.816,54.387,54.458,1642800,0.0,0.0
2019-12-12,54.449,55.147,54.387,54.78,1485500,0.0,0.0
2019-12-13,54.485,54.887,54.297,54.592,1234800,0.0,0.0
2019-12-16,54.905,55.102,54.36,54.583,1745000,0.0,0.0
2019-12-17,54.619,55.066,54.396,54.431,2260200,0.0,0.0
2019-12-18,54.583,54.807,54.208,54.449,1926700,0.0,0.0
2019-12-19,54.324,54.601,54.083,54.333,1724900,0.0,0.0
2019-12-20,54.789,54.932,54.351,54.449,2973600,0.0,0.0
2019-12-23,54.574,54.574,53.538,53.725,1421100,0.0,0.0
2019-12-24,53.663,53.797,53.573,53.689,495300,0.0,0.0
2019-12-26,53.967,54.119,53.698,53.877,1254200,0.0,0.0
2019-12-27,53.967,54.244,53.85,54.136,965500,0.0,0.0
2019-12-30,54.262,54.306,54.029,54.253,771300,0.0,0.0
2019-12-31,54.172,54.414,54.038,54.324,1106200,0.0,0.0
2020-01-02,54.494,54.539,53.841,54.485,1612000,0.0,0.0
2020-01-03,53.904,54.324,53.895,54.208,1326800,0.0,0.0
2020-01-06,54.101,54.378,53.922,54.065,2050400,0.0,0.0
2020-01-07,53.716,54.074,53.493,53.582,1413900,0.0,0.0
2020-01-08,53.689,54.378,53.582,53.868,1656100,0.0,0.0
2020-01-09,54.092,54.199,53.734,54.19,1774900,0.0,0.0
2020-01-10,54.172,54.19,53.403,53.421,2479800,0.0,0.0
2020-01-13,53.475,53.618,52.858,53.189,2715500,0.0,0.0
2020-01-14,53.091,53.841,53.055,53.421,2348600,0.0,0.0
2020-01-15,53.243,53.681,53.225,53.278,1639800,0.0,0.0
2020-01-16,53.484,54.056,53.484,53.877,2772500,0.0,0.0
2020-01-17,54.128,54.726,54.11,54.726,2080500,0.0,0.0
2020-01-21,54.583,54.816,53.984,54.074,1460000,0.0,0.0
2020-01-22,54.074,54.074,53.26,53.546,2218500,0.0,0.0
2020-01-23,53.01,53.019,52.188,52.572,2668400,0.0,0.0
2020-01-24,52.572,52.787,52.286,52.724,2077800,0.0,0.0
2020-01-27,52.063,52.536,51.902,51.928,2261700,0.0,0.0
2020-01-28,52.054,52.706,51.982,52.456,2653800,0.0,0.0
2020-01-29,52.599,52.751,52.143,52.313,1585800,0.0,0.0
2020-01-30,52.054,53.314,51.902,53.207,2759500,0.0,0.0
2020-01-31,52.921,53.314,52.661,52.992,2946600,0.0,0.0
2020-02-03,53.251,54.002,53.108,53.761,2855500,0.0,0.0
2020-02-04,53.091,53.859,51.562,51.598,4980000,0.0,0.0
2020-02-05,52.045,53.466,52.0,53.108,2841200,0.0,0.0
2020-02-06,53.278,53.555,52.921,53.296,2142600,0.0,0.0
2020-02-07,53.126,53.564,52.921,53.466,2156400,0.0,0.0
2020-02-10,53.448,53.52,52.501,52.742,2967500,0.0,0.0
2020-02-11,52.84,53.412,52.715,53.171,1750100,0.0,0.0
2020-02-12,53.278,53.555,52.653,52.653,1927200,0.0,0.0
2020-02-13,52.679,53.037,52.393,52.956,1457400,0.0,0.0
2020-02-14,52.894,53.126,52.545,52.831,2059800,0.0,0.0
2020-02-18,52.563,52.697,51.884,52.322,2071200,0.0,0.0
2020-02-19,52.474,52.483,51.902,51.928,1587600,0.0,0.0
2020-02-20,51.75,51.946,51.258,51.92,2048900,0.0,0.0
2020-02-21,51.768,52.125,51.607,51.893,2380300,0.0,0.0
2020-02-24,51.106,51.687,50.391,50.588,1988400,0.0,0.0
2020-02-25,50.632,50.748,49.202,49.408,2534400,0.0,0.0
2020-02-26,49.658,49.962,48.666,48.675,2869800,0.0,0.0
2020-02-27,48.147,48.701,46.449,46.449,3371000,0.0,0.0
2020-02-28,45.374,45.931,44.015,44.933,4905100,0.325,0.0
2020-03-02,45.086,47.784,44.906,47.784,3819400,0.0,0.0
2020-03-03,48.747,48.783,45.805,46.399,3937800,0.0,0.0
