Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-17,68.364,68.816,67.572,68.401,3931100,0.0,0.0
2017-08-18,68.079,68.558,67.664,67.987,2282800,0.0,0.0
2017-08-21,68.291,69.248,67.996,68.806,1898300,0.0,0.0
2017-08-22,69.212,70.437,69.193,70.418,2729800,0.0,0.0
2017-08-23,69.994,70.372,69.479,70.298,2031700,0.0,0.0
2017-08-24,72.997,73.402,69.184,69.709,4917500,0.0,0.0
2017-08-25,70.354,71.689,69.405,71.533,2479000,0.0,0.0
2017-08-28,71.597,72.407,71.21,71.256,2803700,0.0,0.0
2017-08-29,70.621,71.146,70.252,70.814,2378500,0.0,0.0
2017-08-30,70.648,70.897,69.912,70.667,4236900,0.0,0.0
2017-08-31,66.771,67.867,64.745,66.826,12436500,0.0,0.0
2017-09-01,67.029,67.646,66.126,66.808,3696500,0.0,0.0
2017-09-05,66.532,68.751,66.532,68.484,3461200,0.0,0.0
2017-09-06,68.797,69.617,68.567,69.341,2536900,0.0,0.0
2017-09-07,69.552,70.372,69.193,70.354,3447800,0.0,0.0
2017-09-08,70.262,70.777,68.447,69.589,5110300,0.0,0.0
2017-09-11,69.801,70.326,69.534,69.967,4155700,0.0,0.0
2017-09-12,70.077,71.707,69.856,70.879,2840900,0.0,0.0
2017-09-13,70.888,72.444,70.75,71.689,3632300,0.0,0.0
2017-09-14,71.321,71.523,70.75,71.127,2359000,0.0,0.0
2017-09-15,70.833,71.652,70.529,71.468,4146400,0.0,0.0
2017-09-18,71.569,72.601,71.146,71.173,3515600,0.0,0.0
2017-09-19,71.238,71.238,70.262,70.906,2099500,0.0,0.0
2017-09-20,71.063,71.56,70.114,71.422,1766500,0.0,0.0
2017-09-21,71.459,71.533,70.556,70.704,1710100,0.0,0.0
2017-09-22,70.704,71.625,70.519,71.523,3513400,0.0,0.0
2017-09-25,71.081,73.098,71.035,73.071,2967300,0.0,0.0
2017-09-26,72.831,73.393,72.573,73.061,2511600,0.0,0.0
2017-09-27,73.006,73.734,72.628,73.614,2539500,0.0,0.0
2017-09-28,73.476,73.826,72.803,73.697,2307000,0.0,0.0
2017-09-29,73.835,74.876,73.706,74.645,2485500,0.0,0.0
2017-10-02,74.59,75.447,74.305,75.428,1920400,0.0,0.0
2017-10-03,75.428,75.612,74.618,74.968,2056400,0.0,0.0
2017-10-04,75.097,75.87,74.728,74.866,1563600,0.0,0.0
2017-10-05,74.866,75.511,74.866,75.041,1478700,0.0,0.0
2017-10-06,74.737,74.986,73.979,74.219,1968300,0.26,0.0
2017-10-09,74.422,74.524,72.833,73.157,2392000,0.0,0.0
2017-10-10,73.96,75.041,73.729,74.783,1907000,0.0,0.0
2017-10-11,74.783,76.474,74.755,76.261,2988800,0.0,0.0
2017-10-12,75.956,76.363,75.42,75.928,1888400,0.0,0.0
2017-10-13,76.067,76.852,75.679,76.289,2016100,0.0,0.0
2017-10-16,76.095,76.224,75.587,75.873,1489600,0.0,0.0
2017-10-17,75.901,76.224,75.522,75.855,1367100,0.0,0.0
2017-10-18,75.919,76.889,75.882,76.501,3512800,0.0,0.0
2017-10-19,76.474,76.945,76.4,76.603,1656200,0.0,0.0
2017-10-20,76.954,77.416,76.769,77.25,2171200,0.0,0.0
2017-10-23,77.536,78.405,77.397,77.536,2231900,0.0,0.0
2017-10-24,77.619,77.85,76.741,77.702,1656500,0.0,0.0
2017-10-25,77.619,77.795,77.046,77.582,1331000,0.0,0.0
2017-10-26,77.739,78.599,77.499,77.952,1719300,0.0,0.0
2017-10-27,77.61,77.61,76.233,76.926,1825900,0.0,0.0
2017-10-30,76.621,76.686,74.931,75.051,2352100,0.0,0.0
2017-10-31,75.041,75.864,74.367,74.69,2260600,0.0,0.0
2017-11-01,75.032,75.439,74.339,75.051,1487400,0.0,0.0
2017-11-02,75.226,77.222,74.191,76.233,1863100,0.0,0.0
2017-11-03,75.67,76.538,75.245,75.642,2006700,0.0,0.0
2017-11-06,75.411,75.42,74.376,74.543,1496400,0.0,0.0
2017-11-07,74.515,74.884,73.72,74.524,1859900,0.0,0.0
2017-11-08,74.57,74.884,74.062,74.561,1150900,0.0,0.0
2017-11-09,74.081,75.901,73.924,75.679,2275500,0.0,0.0
2017-11-10,75.771,77.767,75.513,77.749,3666200,0.0,0.0
2017-11-13,77.277,78.617,76.492,77.194,2794400,0.0,0.0
2017-11-14,76.695,77.453,76.344,76.917,2757800,0.0,0.0
2017-11-15,75.827,76.501,74.931,76.039,2244700,0.0,0.0
2017-11-16,77.582,78.636,77.277,78.451,3513300,0.0,0.0
2017-11-17,78.478,79.014,78.044,78.996,2492000,0.0,0.0
2017-11-20,79.245,80.825,79.245,80.326,3270800,0.0,0.0
2017-11-21,80.908,81.426,79.116,80.058,2909800,0.0,0.0
2017-11-22,80.095,80.696,79.707,80.594,1511700,0.0,0.0
2017-11-24,80.964,81.029,79.717,79.717,1177800,0.0,0.0
2017-11-27,79.938,80.65,79.061,79.781,2932100,0.0,0.0
2017-11-28,79.984,81.343,79.55,81.056,2473700,0.0,0.0
2017-11-29,81.934,82.368,81.149,81.934,4224800,0.0,0.0
2017-11-30,82.054,82.969,81.241,81.38,3588100,0.0,0.0
2017-12-01,81.62,81.999,80.197,81.287,3151800,0.0,0.0
2017-12-04,82.267,85.103,82.026,83.865,3608200,0.0,0.0
2017-12-05,84.364,84.78,83.412,83.495,2650300,0.0,0.0
2017-12-06,83.625,84.392,83.403,83.939,3743000,0.0,0.0
2017-12-07,85.232,89.251,85.075,86.267,6483000,0.0,0.0
2017-12-08,85.907,86.591,85.195,86.276,2529200,0.0,0.0
2017-12-11,86.387,86.387,84.308,86.249,2845800,0.0,0.0
2017-12-12,85.99,86.406,84.207,84.29,3693700,0.0,0.0
2017-12-13,84.29,85.242,84.077,84.669,2373900,0.0,0.0
2017-12-14,84.974,85.048,83.542,83.883,2493700,0.0,0.0
2017-12-15,84.41,85.223,83.967,84.013,4253300,0.0,0.0
2017-12-18,84.539,86.027,84.512,85.51,1910900,0.0,0.0
2017-12-19,85.805,85.925,84.567,85.094,1794600,0.0,0.0
2017-12-20,85.842,86.969,84.484,84.752,4053000,0.0,0.0
2017-12-21,85.14,85.445,84.595,84.669,2356100,0.0,0.0
2017-12-22,85.325,85.916,84.807,85.842,2673000,0.0,0.0
2017-12-26,85.463,86.397,85.242,85.445,1258100,0.0,0.0
2017-12-27,85.778,85.796,85.131,85.574,1921900,0.0,0.0
2017-12-28,85.62,85.685,85.195,85.537,1016000,0.0,0.0
2017-12-29,85.851,86.711,85.805,85.935,2320600,0.0,0.0
2018-01-02,86.443,87.33,86.221,86.905,1988500,0.0,0.0
2018-01-03,87.099,87.265,86.498,86.84,1822800,0.0,0.0
2018-01-04,87.034,88.494,86.711,87.856,2907100,0.0,0.0
2018-01-05,88.355,88.595,87.801,88.438,2464700,0.0,0.0
2018-01-08,88.577,88.985,87.206,87.225,2088800,0.26,0.0
2018-01-09,87.818,87.818,86.956,87.317,2630200,0.0,0.0
2018-01-10,87.299,88.216,87.012,87.808,1469100,0.0,0.0
2018-01-11,87.697,91.097,87.642,90.968,3279200,0.0,0.0
2018-01-12,91.153,92.357,90.977,91.811,2332200,0.0,0.0
2018-01-16,92.367,92.367,90.717,91.199,2421500,0.0,0.0
2018-01-17,91.876,93.636,91.616,93.108,2553600,0.0,0.0
2018-01-18,93.478,93.812,92.756,93.599,1498200,0.0,0.0
2018-01-19,94.062,94.581,93.488,94.479,1866500,0.0,0.0
2018-01-22,94.442,94.775,93.654,94.747,1255000,0.0,0.0
2018-01-23,95.859,96.341,95.109,95.581,1590200,0.0,0.0
2018-01-24,95.618,96.007,93.858,95.137,1550300,0.0,0.0
2018-01-25,97.342,97.647,95.016,96.119,1720500,0.0,0.0
2018-01-26,96.545,97.582,95.813,97.555,2129100,0.0,0.0
2018-01-29,97.471,98.036,97.008,97.592,1981000,0.0,0.0
2018-01-30,97.203,97.805,96.109,96.563,2726000,0.0,0.0
2018-01-31,96.758,97.23,94.822,95.535,2407100,0.0,0.0
2018-02-01,94.664,95.433,94.257,94.757,2393700,0.0,0.0
2018-02-02,94.219,94.219,92.042,92.126,4381200,0.0,0.0
2018-02-05,91.422,93.061,88.744,88.753,2891300,0.0,0.0
2018-02-06,87.262,90.792,85.918,90.421,4252700,0.0,0.0
2018-02-07,90.338,92.209,90.282,90.68,2236400,0.0,0.0
2018-02-08,90.958,91.125,88.077,88.105,2916600,0.0,0.0
