Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-27,26.31,26.601,26.203,26.572,1873700,0.0,0.0
2017-12-28,26.533,26.874,26.436,26.844,2425000,0.0,0.0
2017-12-29,26.844,26.893,26.465,26.485,2690400,0.0,0.0
2018-01-02,26.543,26.99,26.533,26.98,2996300,0.0,0.0
2018-01-03,26.835,27.214,26.242,27.194,5596300,0.0,0.0
2018-01-04,27.408,28.623,27.223,28.497,6599200,0.0,0.0
2018-01-05,28.429,28.798,28.283,28.778,3700700,0.0,0.0
2018-01-08,28.846,29.002,28.594,28.924,4185900,0.0,0.0
2018-01-09,28.963,29.148,28.623,28.973,2393500,0.0,0.0
2018-01-10,28.74,29.089,28.604,28.953,2073400,0.0,0.0
2018-01-11,29.07,29.585,29.021,29.546,3113200,0.0,0.0
2018-01-12,29.643,30.032,29.507,29.974,3440200,0.0,0.0
2018-01-16,30.052,30.295,29.245,29.556,4977500,0.0,0.0
2018-01-17,29.556,29.828,29.469,29.682,3226000,0.0,0.0
2018-01-18,29.381,29.721,29.119,29.498,3307400,0.0,0.0
2018-01-19,29.449,29.595,28.983,29.371,4542200,0.0,0.0
2018-01-22,29.371,29.575,29.196,29.575,3581300,0.0,0.0
2018-01-23,29.575,29.575,29.264,29.449,2262500,0.0,0.0
2018-01-24,29.488,29.809,29.4,29.624,2536200,0.0,0.0
2018-01-25,29.789,29.935,29.303,29.614,1980600,0.0,0.0
2018-01-26,29.702,29.993,29.478,29.974,2288000,0.0,0.0
2018-01-29,29.964,30.042,29.323,29.41,2462700,0.0,0.0
2018-01-30,29.177,29.332,28.555,29.08,4431300,0.0,0.0
2018-01-31,29.158,29.653,28.934,29.216,3403200,0.0,0.0
2018-02-01,28.972,29.596,28.943,29.323,2808400,0.06,0.0
2018-02-02,28.982,28.982,28.076,28.349,7621800,0.0,0.0
2018-02-05,26.684,26.986,25.165,25.827,10926000,0.0,0.0
2018-02-06,25.505,25.71,24.347,24.619,10017500,0.0,0.0
2018-02-07,24.444,24.794,24.22,24.444,5549200,0.0,0.0
2018-02-08,24.473,24.532,23.558,23.811,7449100,0.0,0.0
2018-02-09,24.006,24.249,22.71,24.015,8213500,0.0,0.0
2018-02-12,24.161,24.522,23.889,24.191,4938400,0.0,0.0
2018-02-13,23.967,24.22,23.83,24.132,5422700,0.0,0.0
2018-02-14,23.908,25.028,23.908,24.814,4541000,0.0,0.0
2018-02-15,25.067,25.087,24.259,24.561,4514600,0.0,0.0
2018-02-16,24.522,25.194,24.415,24.697,5483100,0.0,0.0
2018-02-20,24.444,24.804,24.113,24.21,3331700,0.0,0.0
2018-02-21,24.259,24.746,24.006,24.015,2659900,0.0,0.0
2018-02-22,24.181,24.347,23.801,23.899,2544700,0.0,0.0
2018-02-23,23.947,24.483,23.889,24.473,3678900,0.0,0.0
2018-02-26,24.561,24.629,24.347,24.473,2522600,0.0,0.0
2018-02-27,24.483,24.678,24.064,24.093,2755300,0.0,0.0
2018-02-28,24.171,24.376,23.752,23.752,5266900,0.0,0.0
2018-03-01,23.821,24.015,23.207,23.392,3461500,0.0,0.0
2018-03-02,23.217,23.47,22.788,23.285,2803100,0.0,0.0
2018-03-05,23.08,23.801,23.012,23.694,3768000,0.0,0.0
2018-03-06,23.811,24.103,23.743,23.908,3446400,0.0,0.0
2018-03-07,23.645,24.084,23.587,23.976,1969500,0.0,0.0
2018-03-08,24.103,24.22,23.723,24.152,2275300,0.0,0.0
2018-03-09,24.288,24.532,24.123,24.532,2334200,0.0,0.0
2018-03-12,24.561,24.58,24.074,24.278,3162100,0.0,0.0
2018-03-13,24.395,24.561,24.191,24.298,3431900,0.0,0.0
2018-03-14,24.356,24.444,23.266,23.431,5138600,0.0,0.0
2018-03-15,23.499,23.684,23.227,23.606,3874600,0.0,0.0
2018-03-16,23.694,24.035,23.48,23.918,5330600,0.0,0.0
2018-03-19,23.83,23.908,23.178,23.402,3536000,0.0,0.0
2018-03-20,23.441,23.616,23.197,23.46,4766000,0.0,0.0
2018-03-21,23.46,23.908,23.324,23.528,2110900,0.0,0.0
2018-03-22,23.295,23.353,22.068,22.087,4580800,0.0,0.0
2018-03-23,22.311,22.623,21.98,22.155,4256700,0.0,0.0
2018-03-26,22.496,22.779,22.214,22.769,3052500,0.0,0.0
2018-03-27,22.886,22.905,22.321,22.447,3529300,0.0,0.0
2018-03-28,22.506,22.701,21.99,22.107,2236800,0.0,0.0
2018-03-29,22.155,22.633,22.038,22.438,2449200,0.0,0.0
2018-04-02,22.34,22.418,21.405,21.503,4564300,0.0,0.0
2018-04-03,21.6,21.824,21.415,21.766,5259300,0.0,0.0
2018-04-04,21.357,22.048,21.279,22.038,2689900,0.0,0.0
2018-04-05,22.223,22.613,22.204,22.477,3333600,0.0,0.0
2018-04-06,22.243,22.389,21.717,21.951,3439300,0.0,0.0
2018-04-09,22.224,22.652,22.097,22.175,3407600,0.0,0.0
2018-04-10,22.506,22.681,22.301,22.428,2497700,0.0,0.0
2018-04-11,22.233,22.564,22.204,22.36,1536400,0.0,0.0
2018-04-12,22.525,22.895,22.418,22.866,2203800,0.0,0.0
2018-04-13,23.061,23.256,22.535,22.623,2287700,0.0,0.0
2018-04-16,22.857,23.051,22.681,22.944,1650300,0.0,0.0
2018-04-17,23.032,23.373,23.022,23.129,1732300,0.0,0.0
2018-04-18,23.275,23.441,23.061,23.061,2726800,0.0,0.0
2018-04-19,23.051,23.158,22.584,22.915,3577500,0.0,0.0
2018-04-20,22.954,23.051,22.574,22.652,2742000,0.0,0.0
2018-04-23,21.522,22.37,21.396,21.474,6127100,0.0,0.0
2018-04-24,21.717,22.068,20.957,21.405,6176600,0.0,0.0
2018-04-25,21.357,21.629,20.977,21.571,3365200,0.0,0.0
2018-04-26,21.61,21.844,21.376,21.659,4816200,0.0,0.0
2018-04-27,21.668,21.922,21.522,21.853,4616400,0.0,0.0
