Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-27,11.481,11.518,11.376,11.5,17807277,0.0,0.0
2017-04-28,11.494,11.543,11.413,11.5,11964369,0.0,0.0
2017-05-01,11.537,11.623,11.506,11.561,10576116,0.0,0.0
2017-05-02,11.555,11.629,11.518,11.543,10110143,0.0,0.0
2017-05-03,11.518,11.586,11.463,11.524,14169590,0.0,0.0
2017-05-04,11.574,11.605,11.487,11.574,8458547,0.0,0.0
2017-05-05,11.629,11.636,11.524,11.623,16416704,0.0,0.0
2017-05-08,11.629,11.697,11.58,11.66,11736345,0.0,0.0
2017-05-09,11.648,11.71,11.503,11.592,21023203,0.0,0.0
2017-05-10,11.598,11.728,11.574,11.728,14653868,0.0,0.0
2017-05-11,11.679,11.762,11.608,11.642,16039543,0.0,0.0
2017-05-12,11.654,11.74,11.629,11.654,12393091,0.0,0.0
2017-05-15,11.666,11.808,11.648,11.722,13808928,0.0,0.0
2017-05-16,11.728,11.827,11.676,11.796,12260839,0.0,0.0
2017-05-17,11.796,11.796,11.555,11.605,16809591,0.0,0.0
2017-05-18,11.512,11.703,11.432,11.592,16026524,0.0,0.0
2017-05-19,11.629,11.728,11.401,11.438,25988818,0.0,0.0
2017-05-22,11.432,11.636,11.426,11.598,17436561,0.0,0.0
2017-05-23,11.648,11.666,11.574,11.642,17918260,0.0,0.0
2017-05-24,11.629,11.716,11.592,11.673,15162120,0.0,0.0
2017-05-25,11.71,11.728,11.611,11.629,23348044,0.0,0.0
2017-05-26,11.636,11.66,11.568,11.623,17319777,0.0,0.0
2017-05-30,11.592,11.685,11.537,11.636,22861704,0.0,0.0
2017-05-31,11.605,11.651,11.457,11.611,30786476,0.0,0.0
2017-06-01,11.327,11.339,10.784,10.815,50115031,0.0,0.0
2017-06-02,10.703,10.852,10.463,10.74,38591113,0.0,0.0
2017-06-05,10.703,10.71,10.574,10.592,20008631,0.0,0.0
2017-06-06,10.58,10.611,10.512,10.512,17818492,0.0,0.0
2017-06-07,10.512,10.642,10.5,10.518,18744767,0.0,0.0
2017-06-08,10.518,10.568,10.481,10.524,13795265,0.0,0.0
2017-06-09,10.518,10.691,10.373,10.487,13561698,0.0,0.0
2017-06-12,10.466,10.484,10.261,10.441,14894653,0.05,0.0
2017-06-13,10.422,10.515,10.41,10.46,15699633,0.0,0.0
2017-06-14,10.441,10.503,10.317,10.373,14685190,0.0,0.0
2017-06-15,10.348,10.385,10.205,10.236,23054281,0.0,0.0
2017-06-16,10.274,10.292,10.187,10.218,19348535,0.0,0.0
2017-06-19,10.23,10.391,10.23,10.36,14374026,0.0,0.0
2017-06-20,10.342,10.373,10.212,10.311,17374431,0.0,0.0
2017-06-21,10.348,10.404,10.249,10.267,13225011,0.0,0.0
2017-06-22,10.249,10.379,10.224,10.336,12152305,0.0,0.0
2017-06-23,10.379,10.534,10.323,10.441,22420479,0.0,0.0
2017-06-26,10.453,10.521,10.404,10.416,14030636,0.0,0.0
2017-06-27,10.373,10.404,10.224,10.224,12662749,0.0,0.0
2017-06-28,10.28,10.509,10.224,10.472,13041329,0.0,0.0
2017-06-29,10.379,10.41,10.143,10.317,16378163,0.0,0.0
2017-06-30,10.367,10.41,10.274,10.28,11318065,0.0,0.0
2017-07-03,10.329,10.466,10.329,10.329,5886347,0.0,0.0
2017-07-05,10.36,10.528,10.354,10.497,13925067,0.0,0.0
2017-07-06,10.441,10.484,10.174,10.212,18738064,0.0,0.0
2017-07-07,10.236,10.317,10.162,10.292,17037615,0.0,0.0
2017-07-10,10.292,10.432,10.286,10.373,13109903,0.0,0.0
2017-07-11,10.354,10.441,10.267,10.398,11760449,0.0,0.0
2017-07-12,10.379,10.441,10.271,10.404,13454195,0.0,0.0
2017-07-13,10.404,10.633,10.385,10.59,17708927,0.0,0.0
2017-07-14,10.596,10.676,10.546,10.652,7901054,0.0,0.0
2017-07-17,10.652,10.732,10.593,10.676,9965388,0.0,0.0
2017-07-18,10.658,10.689,10.565,10.627,13542750,0.0,0.0
2017-07-19,10.689,10.974,10.689,10.949,17298122,0.0,0.0
2017-07-20,10.949,11.11,10.937,11.092,18859617,0.0,0.0
2017-07-21,11.067,11.172,11.011,11.16,15243714,0.0,0.0
2017-07-24,11.141,11.215,11.023,11.054,14075236,0.0,0.0
2017-07-25,11.054,11.16,10.992,11.079,9928136,0.0,0.0
